sensor	oversampling	sec	temperature	pressure
MS5803_01BA	1024	3.555	23.12	1011.04
MS5803_01BA	1024	3.563	23.13	1011.01
MS5803_01BA	1024	3.572	23.12	1010.97
MS5803_01BA	1024	3.58	23.13	1010.99
MS5803_01BA	1024	3.588	23.13	1011.01
MS5803_01BA	1024	3.596	23.13	1011.01
MS5803_01BA	1024	3.604	23.13	1010.97
MS5803_01BA	1024	3.612	23.13	1010.95
MS5803_01BA	1024	3.62	23.13	1011.02
MS5803_01BA	1024	3.628	23.13	1011.02
MS5803_01BA	1024	3.636	23.13	1011.04
MS5803_01BA	1024	3.644	23.13	1011.07
MS5803_01BA	1024	3.652	23.13	1010.98
MS5803_01BA	1024	3.66	23.13	1010.99
MS5803_01BA	1024	3.668	23.12	1011.0
MS5803_01BA	1024	3.677	23.13	1011.0
MS5803_01BA	1024	3.685	23.13	1011.01
MS5803_01BA	1024	3.693	23.13	1010.97
MS5803_01BA	1024	3.701	23.12	1010.94
MS5803_01BA	1024	3.709	23.13	1011.05
MS5803_01BA	1024	3.717	23.13	1011.0
MS5803_01BA	1024	3.725	23.13	1010.95
MS5803_01BA	1024	3.733	23.13	1011.07
MS5803_01BA	1024	3.741	23.12	1010.99
MS5803_01BA	1024	3.749	23.13	1011.03
MS5803_01BA	1024	3.757	23.13	1011.0
MS5803_01BA	1024	3.765	23.13	1010.98
MS5803_01BA	1024	3.774	23.12	1010.95
MS5803_01BA	1024	3.782	23.13	1010.98
MS5803_01BA	1024	3.79	23.13	1011.04
MS5803_01BA	1024	3.798	23.13	1010.99
MS5803_01BA	1024	3.806	23.13	1011.0
MS5803_01BA	1024	3.814	23.12	1010.98
MS5803_01BA	1024	3.822	23.13	1011.03
MS5803_01BA	1024	3.83	23.13	1011.02
MS5803_01BA	1024	3.838	23.13	1010.96
MS5803_01BA	1024	3.846	23.12	1010.98
MS5803_01BA	1024	3.854	23.13	1011.01
MS5803_01BA	1024	3.862	23.13	1011.01
MS5803_01BA	1024	3.87	23.13	1011.01
MS5803_01BA	1024	3.879	23.13	1011.04
MS5803_01BA	1024	3.887	23.13	1010.97
MS5803_01BA	1024	3.895	23.13	1011.02
MS5803_01BA	1024	3.903	23.13	1011.0
MS5803_01BA	1024	3.911	23.13	1011.0
MS5803_01BA	1024	3.919	23.13	1010.98
MS5803_01BA	1024	3.927	23.13	1010.99
MS5803_01BA	1024	3.935	23.13	1011.0
MS5803_01BA	1024	3.943	23.13	1010.98
MS5803_01BA	1024	3.951	23.13	1011.0
MS5803_01BA	1024	3.959	23.13	1011.02
MS5803_01BA	1024	3.967	23.13	1010.92
MS5803_01BA	1024	3.975	23.13	1011.02
MS5803_01BA	1024	3.984	23.13	1011.03
MS5803_01BA	1024	3.992	23.13	1010.99
MS5803_01BA	1024	4.0	23.13	1010.99
MS5803_01BA	1024	4.008	23.13	1011.0
MS5803_01BA	1024	4.016	23.13	1011.02
MS5803_01BA	1024	4.024	23.13	1010.99
MS5803_01BA	1024	4.032	23.13	1011.0
MS5803_01BA	1024	4.04	23.13	1010.98
MS5803_01BA	1024	4.048	23.13	1011.02
MS5803_01BA	1024	4.056	23.13	1011.0
MS5803_01BA	1024	4.064	23.13	1010.99
MS5803_01BA	1024	4.072	23.13	1010.97
MS5803_01BA	1024	4.081	23.14	1011.05
MS5803_01BA	1024	4.089	23.13	1011.02
MS5803_01BA	1024	4.097	23.13	1010.99
MS5803_01BA	1024	4.105	23.13	1011.0
MS5803_01BA	1024	4.113	23.13	1011.01
MS5803_01BA	1024	4.121	23.13	1010.97
MS5803_01BA	1024	4.129	23.13	1010.99
MS5803_01BA	1024	4.137	23.13	1011.01
MS5803_01BA	1024	4.145	23.13	1010.99
MS5803_01BA	1024	4.153	23.13	1011.01
MS5803_01BA	1024	4.161	23.13	1011.01
MS5803_01BA	1024	4.169	23.13	1011.01
MS5803_01BA	1024	4.177	23.13	1010.99
MS5803_01BA	1024	4.186	23.13	1011.0
MS5803_01BA	1024	4.194	23.13	1011.0
MS5803_01BA	1024	4.202	23.13	1010.95
MS5803_01BA	1024	4.21	23.13	1011.03
MS5803_01BA	1024	4.218	23.13	1011.0
MS5803_01BA	1024	4.226	23.13	1011.0
MS5803_01BA	1024	4.234	23.13	1011.0
MS5803_01BA	1024	4.242	23.13	1011.04
MS5803_01BA	1024	4.25	23.13	1011.01
MS5803_01BA	1024	4.258	23.13	1010.98
MS5803_01BA	1024	4.266	23.13	1011.0
MS5803_01BA	1024	4.275	23.13	1010.99
MS5803_01BA	1024	4.283	23.13	1010.99
MS5803_01BA	1024	4.291	23.13	1011.07
MS5803_01BA	1024	4.299	23.13	1010.98
MS5803_01BA	1024	4.307	23.13	1010.98
MS5803_01BA	1024	4.315	23.14	1011.02
MS5803_01BA	1024	4.323	23.13	1011.0
MS5803_01BA	1024	4.331	23.14	1011.04
MS5803_01BA	1024	4.339	23.13	1010.98
MS5803_01BA	1024	4.347	23.13	1011.02
MS5803_01BA	1024	4.356	23.13	1010.99
MS5803_01BA	1024	4.364	23.14	1011.03
MS5803_01BA	1024	4.372	23.14	1011.02
MS5803_01BA	1024	4.38	23.13	1010.99
MS5803_01BA	1024	4.388	23.13	1011.04
MS5803_01BA	1024	4.396	23.13	1010.99
MS5803_01BA	1024	4.404	23.14	1011.06
MS5803_01BA	1024	4.412	23.13	1010.99
MS5803_01BA	1024	4.42	23.13	1010.99
MS5803_01BA	1024	4.428	23.13	1010.98
MS5803_01BA	1024	4.436	23.13	1011.01
MS5803_01BA	1024	4.444	23.13	1011.0
MS5803_01BA	1024	4.452	23.13	1011.01
MS5803_01BA	1024	4.461	23.13	1010.98
MS5803_01BA	1024	4.469	23.13	1011.01
MS5803_01BA	1024	4.477	23.13	1011.01
MS5803_01BA	1024	4.485	23.13	1010.99
MS5803_01BA	1024	4.493	23.13	1010.97
MS5803_01BA	1024	4.501	23.13	1011.01
MS5803_01BA	1024	4.509	23.13	1011.05
MS5803_01BA	1024	4.517	23.13	1010.98
MS5803_01BA	1024	4.525	23.13	1010.98
MS5803_01BA	1024	4.533	23.13	1010.99
MS5803_01BA	1024	4.541	23.13	1010.99
MS5803_01BA	1024	4.549	23.13	1010.99
MS5803_01BA	1024	4.557	23.14	1011.01
MS5803_01BA	1024	4.566	23.13	1010.99
MS5803_01BA	1024	4.574	23.13	1011.01
MS5803_01BA	1024	4.582	23.13	1011.02
MS5803_01BA	1024	4.59	23.13	1011.01
MS5803_01BA	1024	4.598	23.13	1010.97
MS5803_01BA	1024	4.606	23.13	1010.96
MS5803_01BA	1024	4.614	23.14	1011.01
MS5803_01BA	1024	4.622	23.13	1010.97
MS5803_01BA	1024	4.63	23.13	1010.99
MS5803_01BA	1024	4.638	23.13	1011.0
MS5803_01BA	1024	4.646	23.13	1010.95
MS5803_01BA	1024	4.654	23.14	1011.02
MS5803_01BA	1024	4.663	23.14	1011.01
MS5803_01BA	1024	4.671	23.13	1011.04
MS5803_01BA	1024	4.679	23.13	1010.98
MS5803_01BA	1024	4.687	23.13	1010.98
MS5803_01BA	1024	4.695	23.14	1010.97
MS5803_01BA	1024	4.703	23.13	1011.01
MS5803_01BA	1024	4.711	23.13	1010.99
MS5803_01BA	1024	4.719	23.13	1011.0
MS5803_01BA	1024	4.727	23.14	1011.01
MS5803_01BA	1024	4.735	23.14	1010.97
MS5803_01BA	1024	4.743	23.13	1010.99
MS5803_01BA	1024	4.751	23.13	1010.98
MS5803_01BA	1024	4.759	23.13	1011.06
MS5803_01BA	1024	4.767	23.14	1011.02
MS5803_01BA	1024	4.776	23.13	1010.98
MS5803_01BA	1024	4.784	23.13	1011.0
MS5803_01BA	1024	4.792	23.13	1011.0
MS5803_01BA	1024	4.8	23.14	1011.01
MS5803_01BA	1024	4.808	23.13	1010.99
MS5803_01BA	1024	4.816	23.13	1010.97
MS5803_01BA	1024	4.824	23.13	1010.97
MS5803_01BA	1024	4.832	23.13	1011.04
MS5803_01BA	1024	4.84	23.14	1011.0
MS5803_01BA	1024	4.848	23.14	1010.99
MS5803_01BA	1024	4.857	23.14	1011.0
MS5803_01BA	1024	4.865	23.14	1011.02
MS5803_01BA	1024	4.873	23.14	1011.03
MS5803_01BA	1024	4.881	23.14	1010.98
MS5803_01BA	1024	4.889	23.13	1010.98
MS5803_01BA	1024	4.897	23.14	1011.03
MS5803_01BA	1024	4.905	23.13	1011.0
MS5803_01BA	1024	4.913	23.13	1010.95
MS5803_01BA	1024	4.921	23.14	1010.95
MS5803_01BA	1024	4.929	23.14	1011.02
MS5803_01BA	1024	4.937	23.14	1011.01
MS5803_01BA	1024	4.945	23.14	1011.01
MS5803_01BA	1024	4.953	23.13	1010.99
MS5803_01BA	1024	4.962	23.14	1010.98
MS5803_01BA	1024	4.97	23.13	1010.96
MS5803_01BA	1024	4.978	23.14	1010.97
MS5803_01BA	1024	4.986	23.14	1010.98
MS5803_01BA	1024	4.994	23.14	1011.02
