sensor	oversampling	sec	temperature	pressure
MS5803_01BA	256	4.617	23.03	1011.0
MS5803_01BA	256	4.621	23.03	1011.11
MS5803_01BA	256	4.626	23.03	1011.0
MS5803_01BA	256	4.631	23.03	1011.11
MS5803_01BA	256	4.636	23.03	1011.0
MS5803_01BA	256	4.64	23.05	1011.04
MS5803_01BA	256	4.645	23.03	1011.0
MS5803_01BA	256	4.65	23.03	1011.0
MS5803_01BA	256	4.654	23.03	1011.11
MS5803_01BA	256	4.659	23.03	1011.11
MS5803_01BA	256	4.664	23.03	1011.11
MS5803_01BA	256	4.669	23.03	1011.0
MS5803_01BA	256	4.673	23.03	1011.11
MS5803_01BA	256	4.678	23.05	1011.14
MS5803_01BA	256	4.683	23.03	1011.0
MS5803_01BA	256	4.687	23.03	1011.0
MS5803_01BA	256	4.692	23.03	1011.11
MS5803_01BA	256	4.697	23.03	1011.11
MS5803_01BA	256	4.702	23.03	1011.11
MS5803_01BA	256	4.706	23.03	1011.0
MS5803_01BA	256	4.711	23.0	1011.04
MS5803_01BA	256	4.716	23.03	1011.0
MS5803_01BA	256	4.72	23.03	1011.11
MS5803_01BA	256	4.725	23.03	1011.0
MS5803_01BA	256	4.73	23.05	1011.04
MS5803_01BA	256	4.735	23.03	1011.0
MS5803_01BA	256	4.739	23.03	1011.0
MS5803_01BA	256	4.744	23.03	1011.11
MS5803_01BA	256	4.749	23.03	1011.0
MS5803_01BA	256	4.753	23.03	1011.0
MS5803_01BA	256	4.758	23.03	1011.0
MS5803_01BA	256	4.763	23.03	1010.9
MS5803_01BA	256	4.767	23.03	1011.0
MS5803_01BA	256	4.772	23.03	1011.0
MS5803_01BA	256	4.777	23.03	1011.11
MS5803_01BA	256	4.782	23.03	1011.11
MS5803_01BA	256	4.786	23.03	1011.0
MS5803_01BA	256	4.791	23.03	1011.0
MS5803_01BA	256	4.796	23.03	1010.9
MS5803_01BA	256	4.8	23.03	1011.0
MS5803_01BA	256	4.805	23.03	1011.0
MS5803_01BA	256	4.81	23.03	1011.0
MS5803_01BA	256	4.815	23.03	1011.0
MS5803_01BA	256	4.819	23.03	1011.11
MS5803_01BA	256	4.824	23.03	1011.0
MS5803_01BA	256	4.829	23.03	1011.11
MS5803_01BA	256	4.833	23.03	1011.11
MS5803_01BA	256	4.838	23.05	1011.04
MS5803_01BA	256	4.843	23.03	1011.11
MS5803_01BA	256	4.847	23.03	1011.0
MS5803_01BA	256	4.852	23.03	1011.11
MS5803_01BA	256	4.857	23.03	1011.0
MS5803_01BA	256	4.862	23.03	1011.0
MS5803_01BA	256	4.866	23.03	1011.11
MS5803_01BA	256	4.871	23.03	1011.0
MS5803_01BA	256	4.876	23.03	1011.0
MS5803_01BA	256	4.88	23.03	1011.0
MS5803_01BA	256	4.885	23.03	1011.0
MS5803_01BA	256	4.89	23.03	1011.0
MS5803_01BA	256	4.895	23.03	1011.0
MS5803_01BA	256	4.899	23.03	1011.0
MS5803_01BA	256	4.904	23.03	1011.0
MS5803_01BA	256	4.909	23.03	1011.0
MS5803_01BA	256	4.913	23.03	1011.0
MS5803_01BA	256	4.918	23.05	1011.14
MS5803_01BA	256	4.923	23.03	1011.0
MS5803_01BA	256	4.928	23.03	1011.0
MS5803_01BA	256	4.933	23.03	1011.0
MS5803_01BA	256	4.937	23.03	1011.0
MS5803_01BA	256	4.942	23.03	1011.11
MS5803_01BA	256	4.947	23.05	1011.14
MS5803_01BA	256	4.952	23.03	1011.0
MS5803_01BA	256	4.956	23.03	1011.0
MS5803_01BA	256	4.961	23.03	1011.0
MS5803_01BA	256	4.966	23.03	1011.0
MS5803_01BA	256	4.971	23.03	1011.0
MS5803_01BA	256	4.975	23.03	1011.0
MS5803_01BA	256	4.98	23.03	1011.0
MS5803_01BA	256	4.985	23.03	1011.0
MS5803_01BA	256	4.99	23.03	1011.11
MS5803_01BA	256	4.994	23.03	1011.0
MS5803_01BA	256	4.999	23.03	1011.11
